id,sentence,type,expected,order,logprobs,continuation_log_prob,critical_token_idx,id_num,tokens
26_monkey_zebra_affirmative_modal_nonref,Scarlett saw a zebra at the zoo but she wanted to see a monkey. The zebra that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,2,,,,,
26_monkey_zebra_modal_affirmative_ref,Scarlett wanted to see a monkey at the zoo but she saw a zebra. The zebra was much taller than she expected.,modal_affirmative,1,1,,,,,
26_monkey_zebra_modal_affirmative_ref,Scarlett wanted to see a monkey at the zoo but she saw a zebra. The monkey was much taller than she expected.,modal_affirmative,0,1,,,,,
26_monkey_zebra_modal_affirmative_nonref,Scarlett wanted to see a monkey at the zoo but she saw a zebra. The monkey that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,1,,,,,
26_monkey_zebra_modal_affirmative_nonref,Scarlett wanted to see a monkey at the zoo but she saw a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,1,,,,,
26_monkey_zebra_modal_affirmative_ref,Scarlett wanted to see a zebra at the zoo but she saw a monkey. The monkey was much taller than she expected.,modal_affirmative,1,2,,,,,
26_monkey_zebra_modal_affirmative_ref,Scarlett wanted to see a zebra at the zoo but she saw a monkey. The zebra was much taller than she expected.,modal_affirmative,0,2,,,,,
26_monkey_zebra_modal_affirmative_nonref,Scarlett wanted to see a zebra at the zoo but she saw a monkey. The zebra that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,2,,,,,
26_monkey_zebra_modal_affirmative_nonref,Scarlett wanted to see a zebra at the zoo but she saw a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,2,,,,,
26_monkey_zebra_managed_failed_ref,Scarlett managed to see a monkey at the zoo but she failed to see a zebra. The monkey was much taller than she expected.,managed_failed,1,1,,,,,
26_monkey_zebra_managed_failed_ref,Scarlett managed to see a monkey at the zoo but she failed to see a zebra. The zebra was much taller than she expected.,managed_failed,0,1,,,,,
26_monkey_zebra_managed_failed_nonref,Scarlett managed to see a monkey at the zoo but she failed to see a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,1,,,,,
26_monkey_zebra_managed_failed_nonref,Scarlett managed to see a monkey at the zoo but she failed to see a zebra. The monkey that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,1,,,,,
26_monkey_zebra_managed_failed_ref,Scarlett managed to see a zebra at the zoo but she failed to see a monkey. The zebra was much taller than she expected.,managed_failed,1,2,,,,,
26_monkey_zebra_managed_failed_ref,Scarlett managed to see a zebra at the zoo but she failed to see a monkey. The monkey was much taller than she expected.,managed_failed,0,2,,,,,
26_monkey_zebra_managed_failed_nonref,Scarlett managed to see a zebra at the zoo but she failed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,2,,,,,
26_monkey_zebra_managed_failed_nonref,Scarlett managed to see a zebra at the zoo but she failed to see a monkey. The zebra that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,2,,,,,
26_monkey_zebra_failed_managed_ref,Scarlett failed to see a monkey at the zoo but she managed to see a zebra. The zebra was much taller than she expected.,failed_managed,1,1,,,,,
26_monkey_zebra_failed_managed_ref,Scarlett failed to see a monkey at the zoo but she managed to see a zebra. The monkey was much taller than she expected.,failed_managed,0,1,,,,,
26_monkey_zebra_failed_managed_nonref,Scarlett failed to see a monkey at the zoo but she managed to see a zebra. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,1,,,,,
26_monkey_zebra_failed_managed_nonref,Scarlett failed to see a monkey at the zoo but she managed to see a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,1,,,,,
26_monkey_zebra_failed_managed_ref,Scarlett failed to see a zebra at the zoo but she managed to see a monkey. The monkey was much taller than she expected.,failed_managed,1,2,,,,,
26_monkey_zebra_failed_managed_ref,Scarlett failed to see a zebra at the zoo but she managed to see a monkey. The zebra was much taller than she expected.,failed_managed,0,2,,,,,
26_monkey_zebra_failed_managed_nonref,Scarlett failed to see a zebra at the zoo but she managed to see a monkey. The zebra that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,2,,,,,
26_monkey_zebra_failed_managed_nonref,Scarlett failed to see a zebra at the zoo but she managed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,2,,,,,
27_monkey_kangaroo_affirmative_negation_ref,Chloe saw a monkey at the zoo but she didn't see a kangaroo. The monkey was much taller than she expected.,affirmative_negation,1,1,,,,,
27_monkey_kangaroo_affirmative_negation_ref,Chloe saw a monkey at the zoo but she didn't see a kangaroo. The kangaroo was much taller than she expected.,affirmative_negation,0,1,,,,,
27_monkey_kangaroo_affirmative_negation_nonref,Chloe saw a monkey at the zoo but she didn't see a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,1,1,,,,,
27_monkey_kangaroo_affirmative_negation_nonref,Chloe saw a monkey at the zoo but she didn't see a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,0,1,,,,,
27_monkey_kangaroo_affirmative_negation_ref,Chloe saw a kangaroo at the zoo but she didn't see a monkey. The kangaroo was much taller than she expected.,affirmative_negation,1,2,,,,,
27_monkey_kangaroo_affirmative_negation_ref,Chloe saw a kangaroo at the zoo but she didn't see a monkey. The monkey was much taller than she expected.,affirmative_negation,0,2,,,,,
27_monkey_kangaroo_affirmative_negation_nonref,Chloe saw a kangaroo at the zoo but she didn't see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,1,2,,,,,
27_monkey_kangaroo_affirmative_negation_nonref,Chloe saw a kangaroo at the zoo but she didn't see a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,0,2,,,,,
27_monkey_kangaroo_negation_affirmative_ref,Chloe didn't see a monkey at the zoo but she saw a kangaroo. The kangaroo was much taller than she expected.,negation_affirmative,1,1,,,,,
27_monkey_kangaroo_negation_affirmative_ref,Chloe didn't see a monkey at the zoo but she saw a kangaroo. The monkey was much taller than she expected.,negation_affirmative,0,1,,,,,
27_monkey_kangaroo_negation_affirmative_nonref,Chloe didn't see a monkey at the zoo but she saw a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,1,1,,,,,
27_monkey_kangaroo_negation_affirmative_nonref,Chloe didn't see a monkey at the zoo but she saw a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,0,1,,,,,
27_monkey_kangaroo_negation_affirmative_ref,Chloe didn't see a kangaroo at the zoo but she saw a monkey. The monkey was much taller than she expected.,negation_affirmative,1,2,,,,,
27_monkey_kangaroo_negation_affirmative_ref,Chloe didn't see a kangaroo at the zoo but she saw a monkey. The kangaroo was much taller than she expected.,negation_affirmative,0,2,,,,,
27_monkey_kangaroo_negation_affirmative_nonref,Chloe didn't see a kangaroo at the zoo but she saw a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,1,2,,,,,
27_monkey_kangaroo_negation_affirmative_nonref,Chloe didn't see a kangaroo at the zoo but she saw a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,0,2,,,,,
27_monkey_kangaroo_know_doubt_ref,I know that Chloe saw a monkey at the zoo but I doubt that she saw a kangaroo. The monkey was much taller than she expected.,know_doubt,1,1,,,,,
27_monkey_kangaroo_know_doubt_ref,I know that Chloe saw a monkey at the zoo but I doubt that she saw a kangaroo. The kangaroo was much taller than she expected.,know_doubt,0,1,,,,,
27_monkey_kangaroo_know_doubt_nonref,I know that Chloe saw a monkey at the zoo but I doubt that she saw a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,1,1,,,,,
27_monkey_kangaroo_know_doubt_nonref,I know that Chloe saw a monkey at the zoo but I doubt that she saw a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,0,1,,,,,
27_monkey_kangaroo_know_doubt_ref,I know that Chloe saw a kangaroo at the zoo but I doubt that she saw a monkey. The kangaroo was much taller than she expected.,know_doubt,1,2,,,,,
27_monkey_kangaroo_know_doubt_ref,I know that Chloe saw a kangaroo at the zoo but I doubt that she saw a monkey. The monkey was much taller than she expected.,know_doubt,0,2,,,,,
27_monkey_kangaroo_know_doubt_nonref,I know that Chloe saw a kangaroo at the zoo but I doubt that she saw a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,1,2,,,,,
27_monkey_kangaroo_know_doubt_nonref,I know that Chloe saw a kangaroo at the zoo but I doubt that she saw a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,0,2,,,,,
27_monkey_kangaroo_doubt_know_ref,I doubt that Chloe saw a monkey at the zoo but I know that she saw a kangaroo. The kangaroo was much taller than she expected.,doubt_know,1,1,,,,,
27_monkey_kangaroo_doubt_know_ref,I doubt that Chloe saw a monkey at the zoo but I know that she saw a kangaroo. The monkey was much taller than she expected.,doubt_know,0,1,,,,,
27_monkey_kangaroo_doubt_know_nonref,I doubt that Chloe saw a monkey at the zoo but I know that she saw a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,1,1,,,,,
27_monkey_kangaroo_doubt_know_nonref,I doubt that Chloe saw a monkey at the zoo but I know that she saw a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,0,1,,,,,
27_monkey_kangaroo_doubt_know_ref,I doubt that Chloe saw a kangaroo at the zoo but I know that she saw a monkey. The monkey was much taller than she expected.,doubt_know,1,2,,,,,
27_monkey_kangaroo_doubt_know_ref,I doubt that Chloe saw a kangaroo at the zoo but I know that she saw a monkey. The kangaroo was much taller than she expected.,doubt_know,0,2,,,,,
27_monkey_kangaroo_doubt_know_nonref,I doubt that Chloe saw a kangaroo at the zoo but I know that she saw a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,1,2,,,,,
27_monkey_kangaroo_doubt_know_nonref,I doubt that Chloe saw a kangaroo at the zoo but I know that she saw a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,0,2,,,,,
27_monkey_kangaroo_affirmative_modal_ref,Chloe saw a monkey at the zoo but she wanted to see a kangaroo. The monkey was much taller than she expected.,affirmative_modal,1,1,,,,,
27_monkey_kangaroo_affirmative_modal_ref,Chloe saw a monkey at the zoo but she wanted to see a kangaroo. The kangaroo was much taller than she expected.,affirmative_modal,0,1,,,,,
27_monkey_kangaroo_affirmative_modal_nonref,Chloe saw a monkey at the zoo but she wanted to see a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,1,1,,,,,
27_monkey_kangaroo_affirmative_modal_nonref,Chloe saw a monkey at the zoo but she wanted to see a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,1,,,,,
27_monkey_kangaroo_affirmative_modal_ref,Chloe saw a kangaroo at the zoo but she wanted to see a monkey. The kangaroo was much taller than she expected.,affirmative_modal,1,2,,,,,
27_monkey_kangaroo_affirmative_modal_ref,Chloe saw a kangaroo at the zoo but she wanted to see a monkey. The monkey was much taller than she expected.,affirmative_modal,0,2,,,,,
27_monkey_kangaroo_affirmative_modal_nonref,Chloe saw a kangaroo at the zoo but she wanted to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,1,2,,,,,
27_monkey_kangaroo_affirmative_modal_nonref,Chloe saw a kangaroo at the zoo but she wanted to see a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,2,,,,,
27_monkey_kangaroo_modal_affirmative_ref,Chloe wanted to see a monkey at the zoo but she saw a kangaroo. The kangaroo was much taller than she expected.,modal_affirmative,1,1,,,,,
27_monkey_kangaroo_modal_affirmative_ref,Chloe wanted to see a monkey at the zoo but she saw a kangaroo. The monkey was much taller than she expected.,modal_affirmative,0,1,,,,,
27_monkey_kangaroo_modal_affirmative_nonref,Chloe wanted to see a monkey at the zoo but she saw a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,1,,,,,
27_monkey_kangaroo_modal_affirmative_nonref,Chloe wanted to see a monkey at the zoo but she saw a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,1,,,,,
27_monkey_kangaroo_modal_affirmative_ref,Chloe wanted to see a kangaroo at the zoo but she saw a monkey. The monkey was much taller than she expected.,modal_affirmative,1,2,,,,,
27_monkey_kangaroo_modal_affirmative_ref,Chloe wanted to see a kangaroo at the zoo but she saw a monkey. The kangaroo was much taller than she expected.,modal_affirmative,0,2,,,,,
27_monkey_kangaroo_modal_affirmative_nonref,Chloe wanted to see a kangaroo at the zoo but she saw a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,2,,,,,
27_monkey_kangaroo_modal_affirmative_nonref,Chloe wanted to see a kangaroo at the zoo but she saw a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,2,,,,,
27_monkey_kangaroo_managed_failed_ref,Chloe managed to see a monkey at the zoo but she failed to see a kangaroo. The monkey was much taller than she expected.,managed_failed,1,1,,,,,
27_monkey_kangaroo_managed_failed_ref,Chloe managed to see a monkey at the zoo but she failed to see a kangaroo. The kangaroo was much taller than she expected.,managed_failed,0,1,,,,,
27_monkey_kangaroo_managed_failed_nonref,Chloe managed to see a monkey at the zoo but she failed to see a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,1,,,,,
27_monkey_kangaroo_managed_failed_nonref,Chloe managed to see a monkey at the zoo but she failed to see a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,1,,,,,
27_monkey_kangaroo_managed_failed_ref,Chloe managed to see a kangaroo at the zoo but she failed to see a monkey. The kangaroo was much taller than she expected.,managed_failed,1,2,,,,,
27_monkey_kangaroo_managed_failed_ref,Chloe managed to see a kangaroo at the zoo but she failed to see a monkey. The monkey was much taller than she expected.,managed_failed,0,2,,,,,
27_monkey_kangaroo_managed_failed_nonref,Chloe managed to see a kangaroo at the zoo but she failed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,2,,,,,
27_monkey_kangaroo_managed_failed_nonref,Chloe managed to see a kangaroo at the zoo but she failed to see a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,2,,,,,
27_monkey_kangaroo_failed_managed_ref,Chloe failed to see a monkey at the zoo but she managed to see a kangaroo. The kangaroo was much taller than she expected.,failed_managed,1,1,,,,,
27_monkey_kangaroo_failed_managed_ref,Chloe failed to see a monkey at the zoo but she managed to see a kangaroo. The monkey was much taller than she expected.,failed_managed,0,1,,,,,
27_monkey_kangaroo_failed_managed_nonref,Chloe failed to see a monkey at the zoo but she managed to see a kangaroo. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,1,,,,,
27_monkey_kangaroo_failed_managed_nonref,Chloe failed to see a monkey at the zoo but she managed to see a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,1,,,,,
27_monkey_kangaroo_failed_managed_ref,Chloe failed to see a kangaroo at the zoo but she managed to see a monkey. The monkey was much taller than she expected.,failed_managed,1,2,,,,,
27_monkey_kangaroo_failed_managed_ref,Chloe failed to see a kangaroo at the zoo but she managed to see a monkey. The kangaroo was much taller than she expected.,failed_managed,0,2,,,,,
27_monkey_kangaroo_failed_managed_nonref,Chloe failed to see a kangaroo at the zoo but she managed to see a monkey. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,2,,,,,
27_monkey_kangaroo_failed_managed_nonref,Chloe failed to see a kangaroo at the zoo but she managed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,2,,,,,
28_giraffe_zebra_affirmative_negation_ref,Zoe saw a giraffe at the zoo but she didn't see a zebra. The giraffe was much taller than she expected.,affirmative_negation,1,1,,,,,
28_giraffe_zebra_affirmative_negation_ref,Zoe saw a giraffe at the zoo but she didn't see a zebra. The zebra was much taller than she expected.,affirmative_negation,0,1,,,,,
28_giraffe_zebra_affirmative_negation_nonref,Zoe saw a giraffe at the zoo but she didn't see a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,1,1,,,,,
28_giraffe_zebra_affirmative_negation_nonref,Zoe saw a giraffe at the zoo but she didn't see a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,0,1,,,,,
28_giraffe_zebra_affirmative_negation_ref,Zoe saw a zebra at the zoo but she didn't see a giraffe. The zebra was much taller than she expected.,affirmative_negation,1,2,,,,,
28_giraffe_zebra_affirmative_negation_ref,Zoe saw a zebra at the zoo but she didn't see a giraffe. The giraffe was much taller than she expected.,affirmative_negation,0,2,,,,,
28_giraffe_zebra_affirmative_negation_nonref,Zoe saw a zebra at the zoo but she didn't see a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,1,2,,,,,
28_giraffe_zebra_affirmative_negation_nonref,Zoe saw a zebra at the zoo but she didn't see a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,0,2,,,,,
28_giraffe_zebra_negation_affirmative_ref,Zoe didn't see a giraffe at the zoo but she saw a zebra. The zebra was much taller than she expected.,negation_affirmative,1,1,,,,,
28_giraffe_zebra_negation_affirmative_ref,Zoe didn't see a giraffe at the zoo but she saw a zebra. The giraffe was much taller than she expected.,negation_affirmative,0,1,,,,,
28_giraffe_zebra_negation_affirmative_nonref,Zoe didn't see a giraffe at the zoo but she saw a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,1,1,,,,,
28_giraffe_zebra_negation_affirmative_nonref,Zoe didn't see a giraffe at the zoo but she saw a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,0,1,,,,,
28_giraffe_zebra_negation_affirmative_ref,Zoe didn't see a zebra at the zoo but she saw a giraffe. The giraffe was much taller than she expected.,negation_affirmative,1,2,,,,,
28_giraffe_zebra_negation_affirmative_ref,Zoe didn't see a zebra at the zoo but she saw a giraffe. The zebra was much taller than she expected.,negation_affirmative,0,2,,,,,
28_giraffe_zebra_negation_affirmative_nonref,Zoe didn't see a zebra at the zoo but she saw a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,1,2,,,,,
28_giraffe_zebra_negation_affirmative_nonref,Zoe didn't see a zebra at the zoo but she saw a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,negation_affirmative,0,2,,,,,
28_giraffe_zebra_know_doubt_ref,I know that Zoe saw a giraffe at the zoo but I doubt that she saw a zebra. The giraffe was much taller than she expected.,know_doubt,1,1,,,,,
28_giraffe_zebra_know_doubt_ref,I know that Zoe saw a giraffe at the zoo but I doubt that she saw a zebra. The zebra was much taller than she expected.,know_doubt,0,1,,,,,
28_giraffe_zebra_know_doubt_nonref,I know that Zoe saw a giraffe at the zoo but I doubt that she saw a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,1,1,,,,,
28_giraffe_zebra_know_doubt_nonref,I know that Zoe saw a giraffe at the zoo but I doubt that she saw a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,0,1,,,,,
28_giraffe_zebra_know_doubt_ref,I know that Zoe saw a zebra at the zoo but I doubt that she saw a giraffe. The zebra was much taller than she expected.,know_doubt,1,2,,,,,
28_giraffe_zebra_know_doubt_ref,I know that Zoe saw a zebra at the zoo but I doubt that she saw a giraffe. The giraffe was much taller than she expected.,know_doubt,0,2,,,,,
28_giraffe_zebra_know_doubt_nonref,I know that Zoe saw a zebra at the zoo but I doubt that she saw a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,1,2,,,,,
28_giraffe_zebra_know_doubt_nonref,I know that Zoe saw a zebra at the zoo but I doubt that she saw a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,know_doubt,0,2,,,,,
28_giraffe_zebra_doubt_know_ref,I doubt that Zoe saw a giraffe at the zoo but I know that she saw a zebra. The zebra was much taller than she expected.,doubt_know,1,1,,,,,
28_giraffe_zebra_doubt_know_ref,I doubt that Zoe saw a giraffe at the zoo but I know that she saw a zebra. The giraffe was much taller than she expected.,doubt_know,0,1,,,,,
28_giraffe_zebra_doubt_know_nonref,I doubt that Zoe saw a giraffe at the zoo but I know that she saw a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,1,1,,,,,
28_giraffe_zebra_doubt_know_nonref,I doubt that Zoe saw a giraffe at the zoo but I know that she saw a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,0,1,,,,,
28_giraffe_zebra_doubt_know_ref,I doubt that Zoe saw a zebra at the zoo but I know that she saw a giraffe. The giraffe was much taller than she expected.,doubt_know,1,2,,,,,
28_giraffe_zebra_doubt_know_ref,I doubt that Zoe saw a zebra at the zoo but I know that she saw a giraffe. The zebra was much taller than she expected.,doubt_know,0,2,,,,,
28_giraffe_zebra_doubt_know_nonref,I doubt that Zoe saw a zebra at the zoo but I know that she saw a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,1,2,,,,,
28_giraffe_zebra_doubt_know_nonref,I doubt that Zoe saw a zebra at the zoo but I know that she saw a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,doubt_know,0,2,,,,,
28_giraffe_zebra_affirmative_modal_ref,Zoe saw a giraffe at the zoo but she wanted to see a zebra. The giraffe was much taller than she expected.,affirmative_modal,1,1,,,,,
28_giraffe_zebra_affirmative_modal_ref,Zoe saw a giraffe at the zoo but she wanted to see a zebra. The zebra was much taller than she expected.,affirmative_modal,0,1,,,,,
28_giraffe_zebra_affirmative_modal_nonref,Zoe saw a giraffe at the zoo but she wanted to see a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,1,1,,,,,
28_giraffe_zebra_affirmative_modal_nonref,Zoe saw a giraffe at the zoo but she wanted to see a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,1,,,,,
28_giraffe_zebra_affirmative_modal_ref,Zoe saw a zebra at the zoo but she wanted to see a giraffe. The zebra was much taller than she expected.,affirmative_modal,1,2,,,,,
28_giraffe_zebra_affirmative_modal_ref,Zoe saw a zebra at the zoo but she wanted to see a giraffe. The giraffe was much taller than she expected.,affirmative_modal,0,2,,,,,
28_giraffe_zebra_affirmative_modal_nonref,Zoe saw a zebra at the zoo but she wanted to see a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,1,2,,,,,
28_giraffe_zebra_affirmative_modal_nonref,Zoe saw a zebra at the zoo but she wanted to see a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,2,,,,,
28_giraffe_zebra_modal_affirmative_ref,Zoe wanted to see a giraffe at the zoo but she saw a zebra. The zebra was much taller than she expected.,modal_affirmative,1,1,,,,,
28_giraffe_zebra_modal_affirmative_ref,Zoe wanted to see a giraffe at the zoo but she saw a zebra. The giraffe was much taller than she expected.,modal_affirmative,0,1,,,,,
28_giraffe_zebra_modal_affirmative_nonref,Zoe wanted to see a giraffe at the zoo but she saw a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,1,,,,,
28_giraffe_zebra_modal_affirmative_nonref,Zoe wanted to see a giraffe at the zoo but she saw a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,1,,,,,
28_giraffe_zebra_modal_affirmative_ref,Zoe wanted to see a zebra at the zoo but she saw a giraffe. The giraffe was much taller than she expected.,modal_affirmative,1,2,,,,,
28_giraffe_zebra_modal_affirmative_ref,Zoe wanted to see a zebra at the zoo but she saw a giraffe. The zebra was much taller than she expected.,modal_affirmative,0,2,,,,,
28_giraffe_zebra_modal_affirmative_nonref,Zoe wanted to see a zebra at the zoo but she saw a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,2,,,,,
28_giraffe_zebra_modal_affirmative_nonref,Zoe wanted to see a zebra at the zoo but she saw a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,2,,,,,
28_giraffe_zebra_managed_failed_ref,Zoe managed to see a giraffe at the zoo but she failed to see a zebra. The giraffe was much taller than she expected.,managed_failed,1,1,,,,,
28_giraffe_zebra_managed_failed_ref,Zoe managed to see a giraffe at the zoo but she failed to see a zebra. The zebra was much taller than she expected.,managed_failed,0,1,,,,,
28_giraffe_zebra_managed_failed_nonref,Zoe managed to see a giraffe at the zoo but she failed to see a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,1,,,,,
28_giraffe_zebra_managed_failed_nonref,Zoe managed to see a giraffe at the zoo but she failed to see a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,1,,,,,
28_giraffe_zebra_managed_failed_ref,Zoe managed to see a zebra at the zoo but she failed to see a giraffe. The zebra was much taller than she expected.,managed_failed,1,2,,,,,
28_giraffe_zebra_managed_failed_ref,Zoe managed to see a zebra at the zoo but she failed to see a giraffe. The giraffe was much taller than she expected.,managed_failed,0,2,,,,,
28_giraffe_zebra_managed_failed_nonref,Zoe managed to see a zebra at the zoo but she failed to see a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,2,,,,,
28_giraffe_zebra_managed_failed_nonref,Zoe managed to see a zebra at the zoo but she failed to see a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,2,,,,,
28_giraffe_zebra_failed_managed_ref,Zoe failed to see a giraffe at the zoo but she managed to see a zebra. The zebra was much taller than she expected.,failed_managed,1,1,,,,,
28_giraffe_zebra_failed_managed_ref,Zoe failed to see a giraffe at the zoo but she managed to see a zebra. The giraffe was much taller than she expected.,failed_managed,0,1,,,,,
28_giraffe_zebra_failed_managed_nonref,Zoe failed to see a giraffe at the zoo but she managed to see a zebra. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,1,,,,,
28_giraffe_zebra_failed_managed_nonref,Zoe failed to see a giraffe at the zoo but she managed to see a zebra. The zebra that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,1,,,,,
28_giraffe_zebra_failed_managed_ref,Zoe failed to see a zebra at the zoo but she managed to see a giraffe. The giraffe was much taller than she expected.,failed_managed,1,2,,,,,
28_giraffe_zebra_failed_managed_ref,Zoe failed to see a zebra at the zoo but she managed to see a giraffe. The zebra was much taller than she expected.,failed_managed,0,2,,,,,
28_giraffe_zebra_failed_managed_nonref,Zoe failed to see a zebra at the zoo but she managed to see a giraffe. The zebra that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,2,,,,,
28_giraffe_zebra_failed_managed_nonref,Zoe failed to see a zebra at the zoo but she managed to see a giraffe. The giraffe that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,2,,,,,
29_giraffe_kangaroo_affirmative_negation_ref,Ella saw a giraffe at the zoo but she didn't see a kangaroo. The giraffe was much taller than she expected.,affirmative_negation,1,1,,,,,
29_giraffe_kangaroo_affirmative_negation_ref,Ella saw a giraffe at the zoo but she didn't see a kangaroo. The kangaroo was much taller than she expected.,affirmative_negation,0,1,,,,,
29_giraffe_kangaroo_affirmative_negation_nonref,Ella saw a giraffe at the zoo but she didn't see a kangaroo. The kangaroo that was supposed to be in the zoo had been on loan to another zoo.,affirmative_negation,1,1,,,,,
