id,sentence,type,pronoun,logprobs,continuation_log_prob,id_num,tokens
4_book_managed,Susan managed to write a book. It's not a big deal.,managed,subj,"[-9.531670570373535, -0.5911291241645813, -5.356014728546143, -1.524288535118103, -2.020664930343628, -2.7999229431152344, -2.9730076789855957, -2.273561477661133, -0.007984979078173637, -2.6863958835601807, -1.573032259941101, -3.9557437896728516, -2.3945212364196777, -1.291628360748291]",-15.864247305318713,4,▁Susan|▁managed|▁to|▁write|▁a|▁book|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
4_book_failed,Susan failed to write a book. It is a real page-turner.,failed,it,"[-12.080041885375977, -0.45986273884773254, -5.958304405212402, -1.7832528352737427, -2.8935747146606445, -2.162062168121338, -3.609525680541992, -2.348743200302124, -1.9076941013336182, -5.247345924377441, -5.120419025421143, -0.6851816773414612, -0.010228713043034077, -0.010044622235000134, -1.3123499155044556]",-18.939182944595814,4,▁Susan|▁failed|▁to|▁write|▁a|▁book|.|▁It|▁is|▁a|▁real|▁page|-|turn|er|.
4_book_failed,Susan failed to write a book. It's not a big deal.,failed,subj,"[-12.080041885375977, -0.45986273884773254, -5.958304405212402, -1.7832528352737427, -2.8935747146606445, -2.162062168121338, -3.609525680541992, -2.656390905380249, -0.011092779226601124, -1.8684871196746826, -2.5083694458007812, -2.8870348930358887, -0.18312087655067444, -1.07660973072052]",-13.72402170021087,4,▁Susan|▁failed|▁to|▁write|▁a|▁book|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_affirmative,Mary found a shirt at the store and it looks amazing on her.,affirmative,it,"[-8.621450424194336, -2.552154779434204, -6.3329644203186035, -1.9500377178192139, -4.233006954193115, -1.0953000783920288, -2.8108925819396973, -1.7267764806747437, -3.2597546577453613, -4.864228248596191, -4.216245651245117, -0.013899670913815498, -0.7963349223136902, -0.6240530610084534, -0.7562764883041382]",-13.774516211822629,5,▁Mary|▁found|▁a|▁sh|irt|▁at|▁the|▁store|▁and|▁it|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_affirmative,Mary found a shirt at the store and it's not a big deal.,affirmative,subj,"[-8.621450424194336, -2.552154779434204, -6.3329644203186035, -1.9500377178192139, -4.233006954193115, -1.0953000783920288, -2.8108925819396973, -1.7267764806747437, -3.2597546577453613, -3.827253580093384, -0.010056896135210991, -3.444652557373047, -2.780411720275879, -3.364190101623535, -0.45967036485671997, -1.1583983898162842]",-17.145989878103137,5,▁Mary|▁found|▁a|▁sh|irt|▁at|▁the|▁store|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_negated,Mary didn't find a shirt at the store and it looks amazing on her.,negated,it,"[-8.34205436706543, -0.6708317995071411, -0.000612071540672332, -5.2968854904174805, -2.9585721492767334, -6.158656597137451, -2.0378315448760986, -4.398950099945068, -1.1038978099822998, -1.4789769649505615, -2.8407251834869385, -4.231752395629883, -4.369281768798828, -8.390924453735352, -0.02726942114531994, -1.493754506111145, -0.7413736581802368, -0.8773261308670044]",-19.254356203600764,5,▁Mary|▁didn|'|t|▁find|▁a|▁sh|irt|▁at|▁the|▁store|▁and|▁it|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_negated,Mary didn't find a shirt at the store and it's not a big deal.,negated,subj,"[-8.34205436706543, -0.6708317995071411, -0.000612071540672332, -5.2968854904174805, -2.9585721492767334, -6.158656597137451, -2.0378315448760986, -4.398950099945068, -1.1038978099822998, -1.4789769649505615, -2.8407251834869385, -4.231752395629883, -1.8977614641189575, -0.020995626226067543, -2.5117883682250977, -2.8906030654907227, -1.8643277883529663, -0.12472936511039734, -0.9473695755004883]",-13.541958073154092,5,▁Mary|▁didn|'|t|▁find|▁a|▁sh|irt|▁at|▁the|▁store|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_know,I know that Mary found a shirt at the store. It looks amazing on her.,know,it,"[-3.944467067718506, -2.1107535362243652, -8.860403060913086, -7.502501487731934, -2.8233773708343506, -7.10507869720459, -1.48213529586792, -3.3979482650756836, -1.5355719327926636, -2.710023880004883, -2.5373876094818115, -3.240039825439453, -4.351967811584473, -5.9218645095825195, -0.025881649926304817, -0.7381120920181274, -0.39030721783638, -0.8457618355751038]",-14.668173106387258,5,▁I|▁know|▁that|▁Mary|▁found|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_know,I know that Mary found a shirt at the store. It's not a big deal.,know,subj,"[-3.944467067718506, -2.1107535362243652, -8.860403060913086, -7.502501487731934, -2.8233773708343506, -7.10507869720459, -1.48213529586792, -3.3979482650756836, -1.5355719327926636, -2.710023880004883, -2.5373876094818115, -3.240039825439453, -2.169203996658325, -0.007931877858936787, -2.581157684326172, -2.0703392028808594, -1.997895359992981, -0.23014460504055023, -1.140113353729248]",-12.296712552197278,5,▁I|▁know|▁that|▁Mary|▁found|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_doubt,I doubt that Mary found a shirt at the store. It looks amazing on her.,doubt,it,"[-7.048640251159668, -1.5054582357406616, -9.11782455444336, -7.011336326599121, -4.061489105224609, -6.268881797790527, -1.998927116394043, -4.3076324462890625, -1.1940466165542603, -2.0000433921813965, -1.9272359609603882, -2.9790196418762207, -4.067537784576416, -7.729305267333984, -0.10314120352268219, -1.7956573963165283, -0.7117477655410767, -1.20005464553833]",-17.38640905916691,5,▁I|▁doubt|▁that|▁Mary|▁found|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_doubt,I doubt that Mary found a shirt at the store. It's not a big deal.,doubt,subj,"[-7.048640251159668, -1.5054582357406616, -9.11782455444336, -7.011336326599121, -4.061489105224609, -6.268881797790527, -1.998927116394043, -4.3076324462890625, -1.1940466165542603, -2.0000433921813965, -1.9272359609603882, -2.9790196418762207, -2.0959296226501465, -0.006414775736629963, -2.6393017768859863, -2.57771635055542, -3.033033847808838, -0.4522397220134735, -1.7069683074951172]",-13.783655737526715,5,▁I|▁doubt|▁that|▁Mary|▁found|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_modal,Mary wants to find a shirt at the store and it looks amazing on her.,modal,it,"[-9.523900032043457, -0.6976240873336792, -4.551006317138672, -1.7793012857437134, -7.615222454071045, -1.810010313987732, -6.1703267097473145, -1.1992805004119873, -1.7532438039779663, -2.6352481842041016, -4.553530693054199, -3.658513307571411, -6.839021682739258, -0.022362912073731422, -1.1237068176269531, -0.8014553189277649, -0.9059123992919922]",-16.998590731993318,5,▁Mary|▁wants|▁to|▁find|▁a|▁sh|irt|▁at|▁the|▁store|▁and|▁it|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_modal,Mary wants to find a shirt at the store and it's not a big deal.,modal,subj,"[-9.523900032043457, -0.6976240873336792, -4.551006317138672, -1.7793012857437134, -7.615222454071045, -1.810010313987732, -6.1703267097473145, -1.1992805004119873, -1.7532438039779663, -2.6352481842041016, -4.553530693054199, -1.8567736148834229, -0.014083171263337135, -2.551638603210449, -3.2873945236206055, -1.9959816932678223, -0.2554332911968231, -1.3498555421829224]",-14.51483559049666,5,▁Mary|▁wants|▁to|▁find|▁a|▁sh|irt|▁at|▁the|▁store|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_managed,Mary managed to find a shirt at the store. It looks amazing on her.,managed,it,"[-11.63360595703125, -0.38639476895332336, -3.5002150535583496, -1.2855756282806396, -6.009819030761719, -2.346390962600708, -5.053694725036621, -0.9833685159683228, -3.1338367462158203, -1.6871542930603027, -2.902420997619629, -6.032175064086914, -6.068070411682129, -0.044235389679670334, -0.9053137898445129, -0.3794166147708893, -1.0970693826675415]",-16.331632267683744,5,▁Mary|▁managed|▁to|▁find|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_managed,Mary managed to find a shirt at the store. It's not a big deal.,managed,subj,"[-11.63360595703125, -0.38639476895332336, -3.5002150535583496, -1.2855756282806396, -6.009819030761719, -2.346390962600708, -5.053694725036621, -0.9833685159683228, -3.1338367462158203, -1.6871542930603027, -2.902420997619629, -3.5327396392822266, -0.008973744697868824, -2.0286359786987305, -1.916395664215088, -3.56797456741333, -0.6941904425621033, -1.8533614873886108]",-14.651331034488976,5,▁Mary|▁managed|▁to|▁find|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
5_shirt_failed,Mary failed to find a shirt at the store. It looks amazing on her.,failed,it,"[-11.941333770751953, -0.5289213061332703, -4.17037296295166, -1.537315845489502, -7.018841743469238, -1.673304796218872, -4.502528667449951, -1.014250636100769, -1.9308784008026123, -1.385615348815918, -3.851865768432617, -5.547130584716797, -7.817757606506348, -0.03807331621646881, -1.762967586517334, -1.3458770513534546, -1.1696428060531616]",-20.36367191374302,5,▁Mary|▁failed|▁to|▁find|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|▁looks|▁amaz|ing|▁on|▁her|.
5_shirt_failed,Mary failed to find a shirt at the store. It's not a big deal.,failed,subj,"[-11.941333770751953, -0.5289213061332703, -4.17037296295166, -1.537315845489502, -7.018841743469238, -1.673304796218872, -4.502528667449951, -1.014250636100769, -1.9308784008026123, -1.385615348815918, -3.851865768432617, -2.9010725021362305, -0.01424900908023119, -2.3617076873779297, -2.1895885467529297, -1.3593599796295166, -0.11070018261671066, -1.6248149871826172]",-12.788543676026165,5,▁Mary|▁failed|▁to|▁find|▁a|▁sh|irt|▁at|▁the|▁store|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
6_rat_affirmative,Carla got a pet rat and it is very noisy at night.,affirmative,it,"[-4.996861457824707, -7.47122859954834, -2.261641025543213, -7.573099136352539, -3.999279499053955, -2.5436391830444336, -3.542304039001465, -4.008957862854004, -3.1327693462371826, -6.612442970275879, -0.039094697684049606, -3.3728580474853516, -0.33027347922325134, -0.7210087180137634]",-21.038700442761183,6,▁Car|la|▁got|▁a|▁pet|▁rat|▁and|▁it|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_affirmative,Carla got a pet rat and it's not a big deal.,affirmative,subj,"[-4.996861457824707, -7.47122859954834, -2.261641025543213, -7.573099136352539, -3.999279499053955, -2.5436391830444336, -3.542304039001465, -3.4734630584716797, -0.010777126997709274, -3.9441232681274414, -2.494406223297119, -3.8734705448150635, -1.2853866815567017, -1.066589593887329]",-18.62393094226718,6,▁Car|la|▁got|▁a|▁pet|▁rat|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
6_rat_negated,Carla didn't get a pet rat and it is very noisy at night.,negated,it,"[-4.996861457824707, -7.612546920776367, -0.42321380972862244, -0.00014101465058047324, -3.9240152835845947, -2.2711665630340576, -7.948657989501953, -7.069453239440918, -3.627009868621826, -3.580719470977783, -3.8868327140808105, -3.7566540241241455, -8.90286922454834, -0.05451956391334534, -3.2607688903808594, -0.7315223813056946, -0.8094649314880371]",-24.17388626933098,6,▁Car|la|▁didn|'|t|▁get|▁a|▁pet|▁rat|▁and|▁it|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_negated,Carla didn't get a pet rat and it's not a big deal.,negated,subj,"[-4.996861457824707, -7.612546920776367, -0.42321380972862244, -0.00014101465058047324, -3.9240152835845947, -2.2711665630340576, -7.948657989501953, -7.069453239440918, -3.627009868621826, -3.580719470977783, -2.0253958702087402, -0.031249191612005234, -2.162393569946289, -3.091714859008789, -3.026995897293091, -0.3185601830482483, -0.8480004668235779]",-14.237029042094946,6,▁Car|la|▁didn|'|t|▁get|▁a|▁pet|▁rat|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
6_rat_know,I know that Carla got a pet rat. It is very noisy at night.,know,it,"[-3.944467067718506, -2.1107535362243652, -9.328251838684082, -3.0200679302215576, -6.59133768081665, -2.030534267425537, -7.661449432373047, -4.420727252960205, -2.2830846309661865, -2.955299139022827, -2.606928586959839, -3.1573405265808105, -7.219942569732666, -0.05664978548884392, -3.7852227687835693, -0.6080594062805176, -1.0913729667663574]",-20.389442782849073,6,▁I|▁know|▁that|▁Car|la|▁got|▁a|▁pet|▁rat|.|▁It|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_know,I know that Carla got a pet rat. It's not a big deal.,know,subj,"[-3.944467067718506, -2.1107535362243652, -9.328251838684082, -3.0200679302215576, -6.59133768081665, -2.030534267425537, -7.661449432373047, -4.420727252960205, -2.2830846309661865, -2.955299139022827, -1.849029302597046, -0.013572555035352707, -2.706310987472534, -1.642981767654419, -2.3612470626831055, -0.8761166930198669, -1.5229915380477905]",-12.404557507485151,6,▁I|▁know|▁that|▁Car|la|▁got|▁a|▁pet|▁rat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
6_rat_doubt,I doubt that Carla got a pet rat. It is very noisy at night.,doubt,it,"[-7.048640251159668, -1.5054582357406616, -8.634612083435059, -3.889833688735962, -6.720759391784668, -2.5753586292266846, -8.13016128540039, -5.582859039306641, -1.7835347652435303, -3.436795711517334, -2.5953052043914795, -3.574232816696167, -8.375975608825684, -0.08519579470157623, -4.567078113555908, -0.6828212141990662, -1.351138710975647]",-23.317404463887215,6,▁I|▁doubt|▁that|▁Car|la|▁got|▁a|▁pet|▁rat|.|▁It|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_doubt,I doubt that Carla got a pet rat. It's not a big deal.,doubt,subj,"[-7.048640251159668, -1.5054582357406616, -8.634612083435059, -3.889833688735962, -6.720759391784668, -2.5753586292266846, -8.13016128540039, -5.582859039306641, -1.7835347652435303, -3.436795711517334, -1.7765777111053467, -0.03090689703822136, -2.2273647785186768, -2.5534791946411133, -3.5229532718658447, -1.095741868019104, -1.8244017362594604]",-14.64381943270564,6,▁I|▁doubt|▁that|▁Car|la|▁got|▁a|▁pet|▁rat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
6_rat_modal,Carla wants to get a pet rat and it is very noisy at night.,modal,it,"[-4.996861457824707, -8.319714546203613, -0.47523412108421326, -3.2915804386138916, -2.8743648529052734, -5.194608211517334, -5.346426486968994, -2.52870774269104, -4.846482276916504, -2.123140811920166, -3.869877576828003, -7.008663177490234, -0.0213567316532135, -4.021822929382324, -1.0091331005096436, -0.9167299270629883]",-22.90047660470009,6,▁Car|la|▁wants|▁to|▁get|▁a|▁pet|▁rat|▁and|▁it|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_modal,Carla wants to get a pet rat and it's not a big deal.,modal,subj,"[-4.996861457824707, -8.319714546203613, -0.47523412108421326, -3.2915804386138916, -2.8743648529052734, -5.194608211517334, -5.346426486968994, -2.52870774269104, -4.846482276916504, -1.8525336980819702, -0.050993289798498154, -2.996960163116455, -2.6558170318603516, -3.0323634147644043, -0.4197322428226471, -1.3784929513931274]",-15.85488211736083,6,▁Car|la|▁wants|▁to|▁get|▁a|▁pet|▁rat|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
6_rat_managed,Carla managed to get a pet rat. It is very noisy at night.,managed,it,"[-4.996861457824707, -10.151819229125977, -0.24105703830718994, -2.116694211959839, -2.17553973197937, -8.665983200073242, -5.40959358215332, -2.3041205406188965, -2.8829238414764404, -3.224752902984619, -3.561037063598633, -6.749917030334473, -0.0647144690155983, -3.7678298950195312, -0.6748311519622803, -1.4480485916137695]",-20.926006354391575,6,▁Car|la|▁managed|▁to|▁get|▁a|▁pet|▁rat|.|▁It|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_managed,Carla managed to get a pet rat. It's not a big deal.,managed,subj,"[-4.996861457824707, -10.151819229125977, -0.24105703830718994, -2.116694211959839, -2.17553973197937, -8.665983200073242, -5.40959358215332, -2.3041205406188965, -2.8829238414764404, -3.0812535285949707, -0.012020530179142952, -2.609774112701416, -1.907044768333435, -2.545130729675293, -1.4278196096420288, -2.2062649726867676]",-14.465967120602727,6,▁Car|la|▁managed|▁to|▁get|▁a|▁pet|▁rat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
6_rat_failed,Carla failed to get a pet rat. It is very noisy at night.,failed,it,"[-4.996861457824707, -11.732767105102539, -0.33611488342285156, -3.2911477088928223, -1.9995266199111938, -8.161153793334961, -8.175312995910645, -2.835780382156372, -3.8236021995544434, -2.8003172874450684, -4.332237243652344, -8.965658187866211, -0.06336677074432373, -3.596050500869751, -1.1785273551940918, -1.3714616298675537]",-24.759759545326233,6,▁Car|la|▁failed|▁to|▁get|▁a|▁pet|▁rat|.|▁It|▁is|▁very|▁no|isy|▁at|▁night|.
6_rat_failed,Carla failed to get a pet rat. It's not a big deal.,failed,subj,"[-4.996861457824707, -11.732767105102539, -0.33611488342285156, -3.2911477088928223, -1.9995266199111938, -8.161153793334961, -8.175312995910645, -2.835780382156372, -3.8236021995544434, -2.664323329925537, -0.01634330302476883, -2.2681963443756104, -2.4296445846557617, -1.980423927307129, -0.2408335953950882, -1.7198784351348877]",-13.423367284238338,6,▁Car|la|▁failed|▁to|▁get|▁a|▁pet|▁rat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
7_beer_affirmative,Sam ordered a beer at the bar and it was warm.,affirmative,it,"[-11.855571746826172, -2.4615039825439453, -3.7079155445098877, -0.04364488646388054, -3.7113633155822754, -0.32015156745910645, -0.4726780354976654, -1.5602132081985474, -5.7551703453063965, -0.8261898159980774, -7.127523422241211, -0.7067400813102722]",-13.708883583545685,7,▁Sam|▁ordered|▁a|▁be|er|▁at|▁the|▁bar|▁and|▁it|▁was|▁warm|.
7_beer_affirmative,Sam ordered a beer at the bar and it's not a big deal.,affirmative,subj,"[-11.855571746826172, -2.4615039825439453, -3.7079155445098877, -0.04364488646388054, -3.7113633155822754, -0.32015156745910645, -0.4726780354976654, -1.5602132081985474, -5.7551703453063965, -4.990893363952637, -0.09315311163663864, -3.0493621826171875, -2.7508578300476074, -3.1796069145202637, -1.2856075763702393, -1.0742896795272827]",-21.10465132445097,7,▁Sam|▁ordered|▁a|▁be|er|▁at|▁the|▁bar|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
7_beer_negated,Sam didn't order a beer at the bar and it was warm.,negated,it,"[-8.381744384765625, -0.5467750430107117, -0.00021300431399140507, -8.624359130859375, -2.2156612873077393, -3.3927628993988037, -0.05046037957072258, -4.18499231338501, -0.9505922794342041, -1.240493655204773, -2.9355430603027344, -4.62466287612915, -1.0254791975021362, -7.530803680419922, -1.4226672649383545]",-13.180945754051208,7,▁Sam|▁didn|'|t|▁order|▁a|▁be|er|▁at|▁the|▁bar|▁and|▁it|▁was|▁warm|.
7_beer_negated,Sam didn't order a beer at the bar and it's not a big deal.,negated,subj,"[-8.381744384765625, -0.5467750430107117, -0.00021300431399140507, -8.624359130859375, -2.2156612873077393, -3.3927628993988037, -0.05046037957072258, -4.18499231338501, -0.9505922794342041, -1.240493655204773, -2.9355430603027344, -4.62466287612915, -2.538691520690918, -0.02945900335907936, -1.564321517944336, -3.3320446014404297, -2.645751953125, -0.5012291073799133, -1.0588773488998413]",-15.236160580068827,7,▁Sam|▁didn|'|t|▁order|▁a|▁be|er|▁at|▁the|▁bar|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
7_beer_know,I know that Sam ordered a beer at the bar. It was warm.,know,it,"[-3.944467067718506, -2.1107535362243652, -8.768766403198242, -11.036092758178711, -2.0454559326171875, -4.580831527709961, -0.11490749567747116, -3.3327794075012207, -0.7386005520820618, -1.1484419107437134, -1.3662078380584717, -3.471492052078247, -0.9953044056892395, -7.126775741577148, -2.1423709392547607]",-11.593572199344635,7,▁I|▁know|▁that|▁Sam|▁ordered|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|▁was|▁warm|.
7_beer_know,I know that Sam ordered a beer at the bar. It's not a big deal.,know,subj,"[-3.944467067718506, -2.1107535362243652, -8.768766403198242, -11.036092758178711, -2.0454559326171875, -4.580831527709961, -0.11490749567747116, -3.3327794075012207, -0.7386005520820618, -1.1484419107437134, -1.3662078380584717, -3.471492052078247, -1.9383890628814697, -0.0245777927339077, -2.0345218181610107, -2.065019130706787, -1.1965895891189575, -0.3828105926513672, -1.431386947631836]",-11.113400038331747,7,▁I|▁know|▁that|▁Sam|▁ordered|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It was warm.,doubt,it,"[-7.048640251159668, -1.5054582357406616, -9.077139854431152, -11.17425537109375, -2.402174949645996, -4.5419511795043945, -0.15137363970279694, -3.045381546020508, -1.0152688026428223, -1.4748674631118774, -0.9995589852333069, -3.5824689865112305, -1.3651158809661865, -7.927189826965332, -3.329312324523926]",-12.874774694442749,7,▁I|▁doubt|▁that|▁Sam|▁ordered|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|▁was|▁warm|.
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It's not a big deal.,doubt,subj,"[-7.048640251159668, -1.5054582357406616, -9.077139854431152, -11.17425537109375, -2.402174949645996, -4.5419511795043945, -0.15137363970279694, -3.045381546020508, -1.0152688026428223, -1.4748674631118774, -0.9995589852333069, -3.5824689865112305, -1.7723329067230225, -0.01911715418100357, -1.99187171459198, -2.567816734313965, -2.9176557064056396, -0.9803912043571472, -2.018028736114502]",-13.831654407083988,7,▁I|▁doubt|▁that|▁Sam|▁ordered|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
7_beer_modal,Sam wants to order a beer at the bar and it was warm.,modal,it,"[-8.961809158325195, -0.4941291809082031, -8.006507873535156, -1.4883896112442017, -3.7836754322052, -0.05898632854223251, -3.5404558181762695, -0.7875667214393616, -0.8925409317016602, -2.387024402618408, -4.446649551391602, -4.7540483474731445, -8.28194808959961, -1.5728023052215576]",-17.482645988464355,7,▁Sam|▁wants|▁to|▁order|▁a|▁be|er|▁at|▁the|▁bar|▁and|▁it|▁was|▁warm|.
7_beer_modal,Sam wants to order a beer at the bar and it's not a big deal.,modal,subj,"[-8.961809158325195, -0.4941291809082031, -8.006507873535156, -1.4883896112442017, -3.7836754322052, -0.05898632854223251, -3.5404558181762695, -0.7875667214393616, -0.8925409317016602, -2.387024402618408, -4.446649551391602, -1.5592128038406372, -0.019076570868492126, -2.2343180179595947, -2.5711567401885986, -2.6432759761810303, -0.14380592107772827, -0.9608617424964905]",-13.617495581507683,7,▁Sam|▁wants|▁to|▁order|▁a|▁be|er|▁at|▁the|▁bar|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
7_beer_managed,Sam managed to order a beer at the bar. It was warm.,managed,it,"[-9.77751350402832, -0.2997564673423767, -8.274932861328125, -1.3794457912445068, -3.3655145168304443, -0.04917934536933899, -3.274552822113037, -0.579811692237854, -0.9410949945449829, -1.3045849800109863, -3.0695137977600098, -0.572748064994812, -5.220376491546631, -3.005272388458252]",-8.862638354301453,7,▁Sam|▁managed|▁to|▁order|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|▁was|▁warm|.
7_beer_managed,Sam managed to order a beer at the bar. It's not a big deal.,managed,subj,"[-9.77751350402832, -0.2997564673423767, -8.274932861328125, -1.3794457912445068, -3.3655145168304443, -0.04917934536933899, -3.274552822113037, -0.579811692237854, -0.9410949945449829, -1.3045849800109863, -3.0695137977600098, -3.9855566024780273, -0.06174316257238388, -2.1855416297912598, -2.295074701309204, -2.6806282997131348, -1.47372567653656, -2.6972458362579346]",-15.75178387016058,7,▁Sam|▁managed|▁to|▁order|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
7_beer_failed,Sam failed to order a beer at the bar. It was warm.,failed,it,"[-11.707099914550781, -0.5627726912498474, -7.871750831604004, -1.7545238733291626, -5.475765228271484, -0.22908680140972137, -2.9564120769500732, -0.9918411374092102, -1.3338478803634644, -1.31269109249115, -3.665581226348877, -0.7421123385429382, -8.516368865966797, -3.19498610496521]",-12.924062430858612,7,▁Sam|▁failed|▁to|▁order|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|▁was|▁warm|.
7_beer_failed,Sam failed to order a beer at the bar. It's not a big deal.,failed,subj,"[-11.707099914550781, -0.5627726912498474, -7.871750831604004, -1.7545238733291626, -5.475765228271484, -0.22908680140972137, -2.9564120769500732, -0.9918411374092102, -1.3338478803634644, -1.31269109249115, -3.665581226348877, -2.7821295261383057, -0.01848670095205307, -1.9863569736480713, -2.3521909713745117, -1.063841700553894, -0.14364898204803467, -2.023012638092041]",-12.012236081063747,7,▁Sam|▁failed|▁to|▁order|▁a|▁be|er|▁at|▁the|▁bar|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
8_cake_affirmative,Michael baked a cake and it was the best thing at the picnic.,affirmative,it,"[-9.872812271118164, -4.433490753173828, -1.879683494567871, -1.357804775238037, -0.010232606902718544, -2.2398338317871094, -4.195352554321289, -0.6946127414703369, -3.452024221420288, -0.8135708570480347, -2.8252389430999756, -6.381010055541992, -0.3594547212123871, -4.326962947845459, -0.00759937334805727, -0.5387566685676575]",-23.05582641530782,8,▁Michael|▁b|aked|▁a|▁c|ake|▁and|▁it|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
8_cake_affirmative,Michael baked a cake and it's not a big deal.,affirmative,subj,"[-9.872812271118164, -4.433490753173828, -1.879683494567871, -1.357804775238037, -0.010232606902718544, -2.2398338317871094, -4.195352554321289, -3.6251566410064697, -0.014799687080085278, -3.633458375930786, -2.0969269275665283, -3.766878604888916, -0.5673735737800598, -0.9639391303062439]",-17.899946364574134,8,▁Michael|▁b|aked|▁a|▁c|ake|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
8_cake_negated,Michael didn't bake a cake and it was the best thing at the picnic.,negated,it,"[-8.310514450073242, -0.6879303455352783, -9.881961887003854e-05, -6.9993133544921875, -4.779172420501709, -2.586719274520874, -0.731493353843689, -0.005403437186032534, -3.441385507583618, -4.013132095336914, -1.1028988361358643, -3.0869059562683105, -2.361534595489502, -2.494178295135498, -5.440762519836426, -0.2690000832080841, -5.9369659423828125, -0.008878988213837147, -0.6063001751899719]",-24.71425731200725,8,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁and|▁it|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
8_cake_negated,Michael didn't bake a cake and it's not a big deal.,negated,subj,"[-8.310514450073242, -0.6879303455352783, -9.881961887003854e-05, -6.9993133544921875, -4.779172420501709, -2.586719274520874, -0.731493353843689, -0.005403437186032534, -3.441385507583618, -4.013132095336914, -1.8837578296661377, -0.02500934526324272, -1.7458608150482178, -2.3531248569488525, -2.9724440574645996, -0.11976777762174606, -0.8164548277854919]",-13.11309677734971,8,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
8_cake_know,I know that Michael baked a cake. It was the best thing at the picnic.,know,it,"[-3.944467067718506, -2.1107535362243652, -8.781463623046875, -8.99032211303711, -3.433572769165039, -2.1793735027313232, -1.081710696220398, -0.006499698385596275, -2.647864818572998, -3.4532763957977295, -1.0026791095733643, -3.392503261566162, -1.4898635149002075, -3.712581157684326, -5.202855587005615, -0.38272443413734436, -4.815088748931885, -0.00782436691224575, -0.5875231623649597]",-23.45939657650888,8,▁I|▁know|▁that|▁Michael|▁b|aked|▁a|▁c|ake|.|▁It|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
