id,sentence,type,expected,order,logprobs,continuation_log_prob,critical_token_idx,id_num,tokens
3_bear_affirmative_modal_ref,Carol saw a bear at the zoo but she wanted to see a monkey. The monkey was much taller than she expected.,affirmative_modal,0,1,"[-9.98203182220459, -2.7899036407470703, -7.313488960266113, -4.176074028015137, -1.1580325365066528, -3.227135419845581, -5.21305513381958, -1.9283579587936401, -4.958835601806641, -0.2991245687007904, -1.4549471139907837, -0.8650080561637878, -4.918308258056641, -0.04528183117508888, -0.7095968723297119, -2.9770960807800293, -2.460019111633301, -0.07573026418685913, -1.0404433012008667, -4.979796886444092, -4.681466579437256, -0.016950495541095734, -0.3381703495979309, -1.8445221185684204, -2.3239126205444336, -0.7056916952133179]",-21.443799503147602,15,3,▁Carol|▁saw|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁mon|key|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_affirmative_modal_nonref,Carol saw a bear at the zoo but she wanted to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,1,1,"[-9.98203182220459, -2.7899036407470703, -7.313488960266113, -4.176074028015137, -1.1580325365066528, -3.227135419845581, -5.21305513381958, -1.9283579587936401, -4.958835601806641, -0.2991245687007904, -1.4549471139907837, -0.8650080561637878, -4.918308258056641, -0.04528183117508888, -0.7095968723297119, -2.9770960807800293, -2.460019111633301, -0.07573026418685913, -5.273093223571777, -2.2658188343048096, -5.822333812713623, -0.01660585030913353, -0.6580309271812439, -1.7798435688018799, -0.46004149317741394, -1.302256464958191, -2.4064462184906006, -2.240799903869629, -3.6970107555389404, -3.42061710357666, -0.2010885328054428, -1.5740604400634766, -0.11310301721096039, -1.5167572498321533]",-38.260752853006124,15,3,▁Carol|▁saw|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁mon|key|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_affirmative_modal_nonref,Carol saw a bear at the zoo but she wanted to see a monkey. The bear that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,1,"[-9.98203182220459, -2.7899036407470703, -7.313488960266113, -4.176074028015137, -1.1580325365066528, -3.227135419845581, -5.21305513381958, -1.9283579587936401, -4.958835601806641, -0.2991245687007904, -1.4549471139907837, -0.8650080561637878, -4.918308258056641, -0.04528183117508888, -0.7095968723297119, -2.9770960807800293, -2.4263486862182617, -7.188018321990967, -2.0823724269866943, -5.7355852127075195, -0.02254556491971016, -0.5987738966941833, -1.9327802658081055, -0.4860399663448334, -1.5458916425704956, -2.3256337642669678, -2.0889644622802734, -3.4897751808166504, -3.6102983951568604, -0.19331984221935272, -1.55039644241333, -0.12072619050741196, -1.5186841487884521]",-39.8932504914701,15,3,▁Carol|▁saw|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁mon|key|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_affirmative_modal_ref,Carol saw a monkey at the zoo but she wanted to see a bear. The monkey was much taller than she expected.,affirmative_modal,1,2,"[-9.98203182220459, -2.7899036407470703, -6.832016944885254, -1.590990662574768, -4.2602362632751465, -0.7473337650299072, -1.230796217918396, -5.675813674926758, -1.9688657522201538, -5.0116400718688965, -0.5090420842170715, -1.8992908000946045, -0.879794180393219, -3.3928651809692383, -0.5616227984428406, -2.9669277667999268, -2.6585793495178223, -0.011545155197381973, -1.3420860767364502, -5.552421569824219, -4.720035076141357, -0.031458530575037, -0.30090194940567017, -1.4627141952514648, -3.0637593269348145, -0.8787965178489685]",-22.989225514233112,15,3,▁Carol|▁saw|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁bear|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_affirmative_modal_ref,Carol saw a monkey at the zoo but she wanted to see a bear. The bear was much taller than she expected.,affirmative_modal,0,2,"[-9.98203182220459, -2.7899036407470703, -6.832016944885254, -1.590990662574768, -4.2602362632751465, -0.7473337650299072, -1.230796217918396, -5.675813674926758, -1.9688657522201538, -5.0116400718688965, -0.5090420842170715, -1.8992908000946045, -0.879794180393219, -3.3928651809692383, -0.5616227984428406, -2.9669277667999268, -3.1823601722717285, -0.8065981864929199, -4.400935173034668, -3.9240691661834717, -0.008197353221476078, -0.5372257232666016, -2.3841891288757324, -2.4600696563720703, -0.7430102825164795]",-21.413582609035075,15,3,▁Carol|▁saw|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁bear|.|▁The|▁bear|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_affirmative_modal_nonref,Carol saw a monkey at the zoo but she wanted to see a bear. The bear that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,1,2,"[-9.98203182220459, -2.7899036407470703, -6.832016944885254, -1.590990662574768, -4.2602362632751465, -0.7473337650299072, -1.230796217918396, -5.675813674926758, -1.9688657522201538, -5.0116400718688965, -0.5090420842170715, -1.8992908000946045, -0.879794180393219, -3.3928651809692383, -0.5616227984428406, -2.9669277667999268, -3.1823601722717285, -5.007202625274658, -2.091181755065918, -5.917418479919434, -0.017117733135819435, -0.6032521724700928, -1.8269686698913574, -0.358903169631958, -0.9550139307975769, -2.2276248931884766, -2.0713024139404297, -3.53045392036438, -3.3693010807037354, -0.1655338853597641, -1.7116981744766235, -0.11589021235704422, -1.6141356229782104]",-37.73228667862713,15,3,▁Carol|▁saw|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁bear|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_affirmative_modal_nonref,Carol saw a monkey at the zoo but she wanted to see a bear. The monkey that was supposed to be in the zoo had been on loan to another zoo.,affirmative_modal,0,2,"[-9.98203182220459, -2.7899036407470703, -6.832016944885254, -1.590990662574768, -4.2602362632751465, -0.7473337650299072, -1.230796217918396, -5.675813674926758, -1.9688657522201538, -5.0116400718688965, -0.5090420842170715, -1.8992908000946045, -0.879794180393219, -3.3928651809692383, -0.5616227984428406, -2.9669277667999268, -2.6585793495178223, -0.011545155197381973, -6.615047454833984, -2.210171937942505, -6.392693519592285, -0.01499206479638815, -0.6088385581970215, -2.558851718902588, -0.48048079013824463, -1.7132384777069092, -2.2323544025421143, -2.2632205486297607, -4.042142868041992, -3.735337257385254, -0.1937187761068344, -1.692421555519104, -0.11872778832912445, -1.559597134590149]",-42.06888712476939,15,3,▁Carol|▁saw|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁wanted|▁to|▁see|▁a|▁bear|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_modal_affirmative_ref,Carol wanted to see a bear at the zoo but she saw a monkey. The monkey was much taller than she expected.,modal_affirmative,1,1,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.699283599853516, -4.618494033813477, -1.2534246444702148, -0.9906454086303711, -3.7415714263916016, -2.2860100269317627, -4.919400215148926, -0.9831787943840027, -3.1062533855438232, -0.009321737103164196, -2.027667760848999, -2.9405479431152344, -1.2041471004486084, -0.011629879474639893, -1.2136808633804321, -5.361904144287109, -5.147879600524902, -0.017791911959648132, -0.3112216889858246, -1.422771692276001, -2.2591426372528076, -0.6936427354812622]",-20.58436019718647,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁mon|key|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_modal_affirmative_ref,Carol wanted to see a bear at the zoo but she saw a monkey. The bear was much taller than she expected.,modal_affirmative,0,1,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.699283599853516, -4.618494033813477, -1.2534246444702148, -0.9906454086303711, -3.7415714263916016, -2.2860100269317627, -4.919400215148926, -0.9831787943840027, -3.1062533855438232, -0.009321737103164196, -2.027667760848999, -2.9405479431152344, -3.3487889766693115, -0.6294261813163757, -5.794342994689941, -4.670356750488281, -0.03951670601963997, -0.892017126083374, -2.1032016277313232, -1.7998340129852295, -0.5788646936416626]",-22.796897012740374,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁mon|key|.|▁The|▁bear|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_modal_affirmative_nonref,Carol wanted to see a bear at the zoo but she saw a monkey. The bear that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,1,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.699283599853516, -4.618494033813477, -1.2534246444702148, -0.9906454086303711, -3.7415714263916016, -2.2860100269317627, -4.919400215148926, -0.9831787943840027, -3.1062533855438232, -0.009321737103164196, -2.027667760848999, -2.9405479431152344, -3.3487889766693115, -5.615126609802246, -2.0921096801757812, -1.9652149677276611, -0.010344460606575012, -0.26988768577575684, -1.4923646450042725, -0.46520209312438965, -2.0090882778167725, -2.388575315475464, -1.802944302558899, -3.637918472290039, -3.636937141418457, -0.14517252147197723, -1.8416218757629395, -0.12210073322057724, -1.3545126914978027]",-35.138458393514156,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁mon|key|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_modal_affirmative_nonref,Carol wanted to see a bear at the zoo but she saw a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,1,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.699283599853516, -4.618494033813477, -1.2534246444702148, -0.9906454086303711, -3.7415714263916016, -2.2860100269317627, -4.919400215148926, -0.9831787943840027, -3.1062533855438232, -0.009321737103164196, -2.027667760848999, -2.9405479431152344, -1.2041471004486084, -0.011629879474639893, -7.22958517074585, -2.1641855239868164, -5.87123441696167, -0.013234156183898449, -0.43143150210380554, -2.114806652069092, -0.46166282892227173, -1.1020636558532715, -2.585367202758789, -2.100292205810547, -4.132544994354248, -3.415318489074707, -0.17909276485443115, -2.021242380142212, -0.12654651701450348, -1.4310184717178345]",-39.53595185559243,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁mon|key|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_modal_affirmative_ref,Carol wanted to see a monkey at the zoo but she saw a bear. The bear was much taller than she expected.,modal_affirmative,1,2,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.413901329040527, -0.5546581745147705, -3.9413318634033203, -0.3913491666316986, -0.47472500801086426, -3.734792947769165, -2.419611692428589, -5.0195417404174805, -0.8873029351234436, -3.87614369392395, -2.0140633583068848, -2.989206075668335, -1.1621803045272827, -1.2857847213745117, -4.783596992492676, -4.56101655960083, -0.02019171603024006, -0.36697545647621155, -1.3268285989761353, -2.538940191268921, -0.6697149276733398]",-19.704435544088483,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁bear|.|▁The|▁bear|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_modal_affirmative_ref,Carol wanted to see a monkey at the zoo but she saw a bear. The monkey was much taller than she expected.,modal_affirmative,0,2,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.413901329040527, -0.5546581745147705, -3.9413318634033203, -0.3913491666316986, -0.47472500801086426, -3.734792947769165, -2.419611692428589, -5.0195417404174805, -0.8873029351234436, -3.87614369392395, -2.0140633583068848, -2.989206075668335, -3.1920228004455566, -0.038953106850385666, -0.629091739654541, -5.795677185058594, -4.827253341674805, -0.034703001379966736, -0.6333441734313965, -1.8282285928726196, -1.9701837301254272, -0.605842649936676]",-22.544506397098303,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁bear|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_modal_affirmative_nonref,Carol wanted to see a monkey at the zoo but she saw a bear. The monkey that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,1,2,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.413901329040527, -0.5546581745147705, -3.9413318634033203, -0.3913491666316986, -0.47472500801086426, -3.734792947769165, -2.419611692428589, -5.0195417404174805, -0.8873029351234436, -3.87614369392395, -2.0140633583068848, -2.989206075668335, -3.1920228004455566, -0.038953106850385666, -5.163503170013428, -2.184946298599243, -2.1285910606384277, -0.008024713955819607, -0.33600813150405884, -1.4568126201629639, -0.42261838912963867, -1.8418734073638916, -2.518571615219116, -1.6487596035003662, -3.9950075149536133, -3.647061824798584, -0.1274719089269638, -1.9477829933166504, -0.14798754453659058, -1.3591197729110718]",-35.154322552494705,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁bear|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_modal_affirmative_nonref,Carol wanted to see a monkey at the zoo but she saw a bear. The bear that was supposed to be in the zoo had been on loan to another zoo.,modal_affirmative,0,2,"[-9.15488338470459, -0.5373885035514832, -3.6581075191497803, -3.1083602905273438, -6.413901329040527, -0.5546581745147705, -3.9413318634033203, -0.3913491666316986, -0.47472500801086426, -3.734792947769165, -2.419611692428589, -5.0195417404174805, -0.8873029351234436, -3.87614369392395, -2.0140633583068848, -2.989206075668335, -1.1621803045272827, -7.285794734954834, -2.049867630004883, -5.527644157409668, -0.013179332949221134, -0.45370912551879883, -1.7663735151290894, -0.45157429575920105, -0.7688603401184082, -2.6028523445129395, -2.1179065704345703, -3.878474473953247, -3.237262725830078, -0.14733675122261047, -2.092709541320801, -0.1745985746383667, -1.498935341835022]",-38.218465835787356,15,3,▁Carol|▁wanted|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁she|▁saw|▁a|▁bear|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_managed_failed_ref,Carol managed to see a bear at the zoo but failed to see a monkey. The bear was much taller than she expected.,managed_failed,1,1,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.030766487121582, -3.6376659870147705, -1.4263924360275269, -2.50182843208313, -4.490825653076172, -5.865495681762695, -0.10370158404111862, -1.1835163831710815, -1.3559858798980713, -4.205580711364746, -0.0486411526799202, -0.9970279335975647, -2.8739800453186035, -2.6336324214935303, -0.9782120585441589, -4.760279655456543, -4.717660903930664, -0.04767892509698868, -0.2879951596260071, -1.5170681476593018, -1.8955556154251099, -0.8111178874969482]",-20.523180820047855,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁mon|key|.|▁The|▁bear|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_managed_failed_ref,Carol managed to see a bear at the zoo but failed to see a monkey. The monkey was much taller than she expected.,managed_failed,0,1,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.030766487121582, -3.6376659870147705, -1.4263924360275269, -2.50182843208313, -4.490825653076172, -5.865495681762695, -0.10370158404111862, -1.1835163831710815, -1.3559858798980713, -4.205580711364746, -0.0486411526799202, -0.9970279335975647, -2.8739800453186035, -2.1080472469329834, -0.06387517601251602, -1.0181972980499268, -5.190852165222168, -5.566328048706055, -0.042858418077230453, -0.28064918518066406, -2.3291890621185303, -1.9942536354064941, -0.6981246471405029]",-22.166354928165674,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁mon|key|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_managed_failed_nonref,Carol managed to see a bear at the zoo but failed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,1,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.030766487121582, -3.6376659870147705, -1.4263924360275269, -2.50182843208313, -4.490825653076172, -5.865495681762695, -0.10370158404111862, -1.1835163831710815, -1.3559858798980713, -4.205580711364746, -0.0486411526799202, -0.9970279335975647, -2.8739800453186035, -2.1080472469329834, -0.06387517601251602, -5.646440505981445, -1.9774761199951172, -3.998830556869507, -0.03329714760184288, -0.6916923522949219, -1.5336531400680542, -0.4051523208618164, -1.1639100313186646, -1.9946049451828003, -1.9071147441864014, -4.044942855834961, -3.483645439147949, -0.1325785517692566, -2.378187417984009, -0.14212889969348907, -1.374900460243225]",-35.954457957297564,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁mon|key|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_managed_failed_nonref,Carol managed to see a bear at the zoo but failed to see a monkey. The bear that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,1,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.030766487121582, -3.6376659870147705, -1.4263924360275269, -2.50182843208313, -4.490825653076172, -5.865495681762695, -0.10370158404111862, -1.1835163831710815, -1.3559858798980713, -4.205580711364746, -0.0486411526799202, -0.9970279335975647, -2.8739800453186035, -2.6336324214935303, -6.723573207855225, -2.0589919090270996, -4.915572166442871, -0.04400692135095596, -0.49698272347450256, -1.6527529954910278, -0.4630425274372101, -1.4628978967666626, -2.5325944423675537, -1.678513526916504, -3.957831859588623, -3.072410821914673, -0.1506590098142624, -1.8585262298583984, -0.14281460642814636, -1.5017447471618652]",-38.220528058707714,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁mon|key|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_managed_failed_ref,Carol managed to see a monkey at the zoo but failed to see a bear. The monkey was much taller than she expected.,managed_failed,1,2,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.029821395874023, -0.9486140608787537, -3.4757351875305176, -0.890453040599823, -1.5391427278518677, -4.462212085723877, -5.880456924438477, -0.10435239970684052, -1.0865259170532227, -1.2388733625411987, -3.7309978008270264, -0.8379567265510559, -2.8767669200897217, -2.5587618350982666, -0.0390750914812088, -0.9799976348876953, -4.8111772537231445, -4.656376361846924, -0.03184162825345993, -0.16519035398960114, -1.4616378545761108, -1.7452409267425537, -0.669998288154602]",-19.99606414884329,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁bear|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_managed_failed_ref,Carol managed to see a monkey at the zoo but failed to see a bear. The bear was much taller than she expected.,managed_failed,0,2,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.029821395874023, -0.9486140608787537, -3.4757351875305176, -0.890453040599823, -1.5391427278518677, -4.462212085723877, -5.880456924438477, -0.10435239970684052, -1.0865259170532227, -1.2388733625411987, -3.7309978008270264, -0.8379567265510559, -2.8767669200897217, -2.1267426013946533, -1.1080751419067383, -5.129284858703613, -4.746886253356934, -0.01584392972290516, -0.2519547939300537, -2.4720449447631836, -1.6996890306472778, -0.632215678691864]",-21.059504153206944,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁bear|.|▁The|▁bear|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_managed_failed_nonref,Carol managed to see a monkey at the zoo but failed to see a bear. The bear that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,1,2,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.029821395874023, -0.9486140608787537, -3.4757351875305176, -0.890453040599823, -1.5391427278518677, -4.462212085723877, -5.880456924438477, -0.10435239970684052, -1.0865259170532227, -1.2388733625411987, -3.7309978008270264, -0.8379567265510559, -2.8767669200897217, -2.1267426013946533, -4.920584201812744, -1.9133542776107788, -3.0390889644622803, -0.03339549899101257, -0.4938008785247803, -1.6545852422714233, -0.3551642894744873, -0.9126472473144531, -1.955885648727417, -1.529008388519287, -3.9624059200286865, -3.0341930389404297, -0.1156202033162117, -2.193554639816284, -0.16029824316501617, -1.3974294662475586]",-32.674525670707226,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁bear|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_managed_failed_nonref,Carol managed to see a monkey at the zoo but failed to see a bear. The monkey that was supposed to be in the zoo had been on loan to another zoo.,managed_failed,0,2,"[-12.469927787780762, -0.8167595267295837, -5.293910980224609, -2.725438117980957, -7.029821395874023, -0.9486140608787537, -3.4757351875305176, -0.890453040599823, -1.5391427278518677, -4.462212085723877, -5.880456924438477, -0.10435239970684052, -1.0865259170532227, -1.2388733625411987, -3.7309978008270264, -0.8379567265510559, -2.8767669200897217, -2.5587618350982666, -0.0390750914812088, -5.52429723739624, -2.867553472518921, -5.598575115203857, -0.03582306206226349, -0.5500592589378357, -1.9946115016937256, -0.4341435134410858, -1.456289291381836, -2.853241443634033, -1.602126955986023, -4.253840446472168, -3.4476840496063232, -0.1488216072320938, -1.8895195722579956, -0.1337011307477951, -1.3189679384231567]",-39.58385944366455,16,3,▁Carol|▁managed|▁to|▁see|▁a|▁mon|key|▁at|▁the|▁zoo|▁but|▁failed|▁to|▁see|▁a|▁bear|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_failed_managed_ref,Carol failed to see a bear at the zoo but managed to see a monkey. The monkey was much taller than she expected.,failed_managed,1,1,"[-12.850240707397461, -0.2929644286632538, -4.230522155761719, -3.339102268218994, -7.440255165100098, -3.652395248413086, -1.2967864274978638, -4.096081733703613, -3.956395149230957, -4.650355339050293, -0.03807194158434868, -1.1470409631729126, -1.038233995437622, -3.1665353775024414, -0.012046913616359234, -1.3551725149154663, -2.8170409202575684, -1.7611087560653687, -0.029436664655804634, -1.1556061506271362, -5.092038154602051, -5.05336856842041, -0.051865752786397934, -0.26237550377845764, -1.5175658464431763, -1.8157392740249634, -1.0067263841629028]",-20.562871975824237,16,3,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁managed|▁to|▁see|▁a|▁mon|key|.|▁The|▁mon|key|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_failed_managed_ref,Carol failed to see a bear at the zoo but managed to see a monkey. The bear was much taller than she expected.,failed_managed,0,1,"[-12.850240707397461, -0.2929644286632538, -4.230522155761719, -3.339102268218994, -7.440255165100098, -3.652395248413086, -1.2967864274978638, -4.096081733703613, -3.956395149230957, -4.650355339050293, -0.03807194158434868, -1.1470409631729126, -1.038233995437622, -3.1665353775024414, -0.012046913616359234, -1.3551725149154663, -2.8170409202575684, -3.407627582550049, -1.1403526067733765, -5.214173316955566, -4.544963836669922, -0.033249642699956894, -0.65293949842453, -1.7228012084960938, -1.8466447591781616, -0.9612290859222412]",-22.341022457927465,16,3,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁managed|▁to|▁see|▁a|▁mon|key|.|▁The|▁bear|▁was|▁much|▁t|aller|▁than|▁she|▁expected|.
3_bear_failed_managed_nonref,Carol failed to see a bear at the zoo but managed to see a monkey. The bear that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,1,"[-12.850240707397461, -0.2929644286632538, -4.230522155761719, -3.339102268218994, -7.440255165100098, -3.652395248413086, -1.2967864274978638, -4.096081733703613, -3.956395149230957, -4.650355339050293, -0.03807194158434868, -1.1470409631729126, -1.038233995437622, -3.1665353775024414, -0.012046913616359234, -1.3551725149154663, -2.8170409202575684, -3.407627582550049, -5.1102824211120605, -2.0475640296936035, -2.183079719543457, -0.03159448504447937, -0.4277894198894501, -1.5246663093566895, -0.4549564719200134, -1.6950440406799316, -2.185537576675415, -1.5060948133468628, -3.071004629135132, -3.5534591674804688, -0.13833318650722504, -1.7037920951843262, -0.17470219731330872, -1.3996514081954956]",-33.432220473885536,16,3,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁managed|▁to|▁see|▁a|▁mon|key|.|▁The|▁bear|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
3_bear_failed_managed_nonref,Carol failed to see a bear at the zoo but managed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,1,"[-12.850240707397461, -0.2929644286632538, -4.230522155761719, -3.339102268218994, -7.440255165100098, -3.652395248413086, -1.2967864274978638, -4.096081733703613, -3.956395149230957, -4.650355339050293, -0.03807194158434868, -1.1470409631729126, -1.038233995437622, -3.1665353775024414, -0.012046913616359234, -1.3551725149154663, -2.8170409202575684, -1.7611087560653687, -0.029436664655804634, -6.353608131408691, -2.0413336753845215, -4.928622245788574, -0.07558171451091766, -0.49385711550712585, -1.5385606288909912, -0.608312726020813, -1.4808775186538696, -2.6131067276000977, -2.2013461589813232, -3.9624247550964355, -3.1078414916992188, -0.16254065930843353, -1.908478856086731, -0.15080952644348145, -1.5924049615859985]",-37.827293233945966,16,3,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁managed|▁to|▁see|▁a|▁mon|key|.|▁The|▁mon|key|▁that|▁was|▁supposed|▁to|▁be|▁in|▁the|▁zoo|▁had|▁been|▁on|▁loan|▁to|▁another|▁zoo|.
